experiment,problem,approach,size,instance_id,run_id,technical_success,failure_type,feasible,reported_objective,recomputed_objective,gurobi_objective,optimality_gap_pct,runtime_seconds,llm_runtime_seconds,solver_runtime_seconds,debug_iterations,final_solution,source_file
main,SICLSP,Code-Based,15,siclsp_T15_inst3,3,True,,True,4651.0,4651.0,4651.0,0.0,,,,1.0,"{""1"": 34, ""2"": 32, ""3"": 0, ""4"": 50, ""5"": 22, ""6"": 45, ""7"": 13, ""8"": 42, ""9"": 20, ""10"": 48, ""11"": 24, ""12"": 22, ""13"": 35, ""14"": 49, ""15"": 33}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst3_run3.json
main,SICLSP,Code-Based,15,siclsp_T15_inst3,4,True,,True,4651.0,4651.0,4651.0,0.0,,,,0.0,"{""1"": 34, ""2"": 32, ""3"": 0, ""4"": 50, ""5"": 22, ""6"": 45, ""7"": 13, ""8"": 42, ""9"": 20, ""10"": 48, ""11"": 24, ""12"": 22, ""13"": 35, ""14"": 49, ""15"": 33}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst3_run4.json
main,SICLSP,Code-Based,15,siclsp_T15_inst3,5,True,,True,4651.0,4651.0,4651.0,0.0,,,,0.0,"{""1"": 34, ""2"": 32, ""3"": 0, ""4"": 50, ""5"": 22, ""6"": 45, ""7"": 13, ""8"": 42, ""9"": 20, ""10"": 48, ""11"": 24, ""12"": 22, ""13"": 35, ""14"": 49, ""15"": 33}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst3_run5.json
main,SICLSP,Code-Based,15,siclsp_T15_inst3,6,True,,True,4651.0,4651.0,4651.0,0.0,,,,1.0,"{""1"": 34, ""2"": 32, ""3"": 0, ""4"": 50, ""5"": 22, ""6"": 45, ""7"": 13, ""8"": 42, ""9"": 20, ""10"": 48, ""11"": 24, ""12"": 22, ""13"": 35, ""14"": 49, ""15"": 33}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst3_run6.json
main,SICLSP,Code-Based,15,siclsp_T15_inst3,7,True,,True,4651.0,4651.0,4651.0,0.0,,,,0.0,"{""1"": 34, ""2"": 32, ""3"": 0, ""4"": 50, ""5"": 22, ""6"": 45, ""7"": 13, ""8"": 42, ""9"": 20, ""10"": 48, ""11"": 24, ""12"": 22, ""13"": 35, ""14"": 49, ""15"": 33}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst3_run7.json
main,SICLSP,Code-Based,15,siclsp_T15_inst3,8,True,,True,4651.0,4651.0,4651.0,0.0,,,,0.0,"{""1"": 34, ""2"": 32, ""3"": 0, ""4"": 50, ""5"": 22, ""6"": 45, ""7"": 13, ""8"": 42, ""9"": 20, ""10"": 48, ""11"": 24, ""12"": 22, ""13"": 35, ""14"": 49, ""15"": 33}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst3_run8.json
main,SICLSP,Code-Based,15,siclsp_T15_inst3,9,True,,True,4651.0,4651.0,4651.0,0.0,,,,0.0,"{""1"": 34, ""2"": 32, ""3"": 0, ""4"": 50, ""5"": 22, ""6"": 45, ""7"": 13, ""8"": 42, ""9"": 20, ""10"": 48, ""11"": 24, ""12"": 22, ""13"": 35, ""14"": 49, ""15"": 33}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst3_run9.json
main,SICLSP,Code-Based,15,siclsp_T15_inst4,1,True,,True,4340.0,4340.0,4340.0,0.0,,,,0.0,"{""1"": 39, ""2"": 17, ""3"": 49, ""4"": 59, ""5"": 0, ""6"": 25, ""7"": 39, ""8"": 15, ""9"": 51, ""10"": 36, ""11"": 30, ""12"": 33, ""13"": 30, ""14"": 33, ""15"": 35}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst4_run1.json
main,SICLSP,Code-Based,15,siclsp_T15_inst4,10,True,,True,4340.0,4340.0,4340.0,0.0,,,,0.0,"{""1"": 39, ""2"": 17, ""3"": 49, ""4"": 59, ""5"": 0, ""6"": 25, ""7"": 39, ""8"": 15, ""9"": 51, ""10"": 36, ""11"": 30, ""12"": 33, ""13"": 30, ""14"": 33, ""15"": 35}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst4_run10.json
main,SICLSP,Code-Based,15,siclsp_T15_inst4,2,True,,True,4340.0,4340.0,4340.0,0.0,,,,0.0,"{""1"": 39, ""2"": 17, ""3"": 49, ""4"": 59, ""5"": 0, ""6"": 25, ""7"": 39, ""8"": 15, ""9"": 51, ""10"": 36, ""11"": 30, ""12"": 33, ""13"": 30, ""14"": 33, ""15"": 35}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst4_run2.json
main,SICLSP,Code-Based,15,siclsp_T15_inst4,3,True,,True,4340.0,4340.0,4340.0,0.0,,,,0.0,"{""1"": 39, ""2"": 17, ""3"": 49, ""4"": 59, ""5"": 0, ""6"": 25, ""7"": 39, ""8"": 15, ""9"": 51, ""10"": 36, ""11"": 30, ""12"": 33, ""13"": 30, ""14"": 33, ""15"": 35}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst4_run3.json
main,SICLSP,Code-Based,15,siclsp_T15_inst4,4,True,,True,4340.0,4340.0,4340.0,0.0,,,,0.0,"{""1"": 39, ""2"": 17, ""3"": 49, ""4"": 59, ""5"": 0, ""6"": 25, ""7"": 39, ""8"": 15, ""9"": 51, ""10"": 36, ""11"": 30, ""12"": 33, ""13"": 30, ""14"": 33, ""15"": 35}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst4_run4.json
main,SICLSP,Code-Based,15,siclsp_T15_inst4,5,True,,True,4340.0,4340.0,4340.0,0.0,,,,0.0,"{""1"": 39, ""2"": 17, ""3"": 49, ""4"": 59, ""5"": 0, ""6"": 25, ""7"": 39, ""8"": 15, ""9"": 51, ""10"": 36, ""11"": 30, ""12"": 33, ""13"": 30, ""14"": 33, ""15"": 35}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst4_run5.json
main,SICLSP,Code-Based,15,siclsp_T15_inst4,6,True,,True,4340.0,4340.0,4340.0,0.0,,,,0.0,"{""1"": 39, ""2"": 17, ""3"": 49, ""4"": 59, ""5"": 0, ""6"": 25, ""7"": 39, ""8"": 15, ""9"": 51, ""10"": 36, ""11"": 30, ""12"": 33, ""13"": 30, ""14"": 33, ""15"": 35}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst4_run6.json
main,SICLSP,Code-Based,15,siclsp_T15_inst4,7,True,,True,4340.0,4340.0,4340.0,0.0,,,,0.0,"{""1"": 39, ""2"": 17, ""3"": 49, ""4"": 59, ""5"": 0, ""6"": 25, ""7"": 39, ""8"": 15, ""9"": 51, ""10"": 36, ""11"": 30, ""12"": 33, ""13"": 30, ""14"": 33, ""15"": 35}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst4_run7.json
main,SICLSP,Code-Based,15,siclsp_T15_inst4,8,True,,True,4340.0,4340.0,4340.0,0.0,,,,0.0,"{""1"": 39.0, ""2"": 17.0, ""3"": 49.0, ""4"": 59.0, ""5"": 0.0, ""6"": 25.0, ""7"": 39.0, ""8"": 15.0, ""9"": 51.0, ""10"": 36.0, ""11"": 30.0, ""12"": 33.0, ""13"": 30.0, ""14"": 33.0, ""15"": 35.0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst4_run8.json
main,SICLSP,Code-Based,15,siclsp_T15_inst4,9,True,,True,4340.0,4340.0,4340.0,0.0,,,,0.0,"{""1"": 39, ""2"": 17, ""3"": 49, ""4"": 59, ""5"": 0, ""6"": 25, ""7"": 39, ""8"": 15, ""9"": 51, ""10"": 36, ""11"": 30, ""12"": 33, ""13"": 30, ""14"": 33, ""15"": 35}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T15_inst4_run9.json
main,SICLSP,Code-Based,20,siclsp_T20_inst0,1,True,,True,5053.0,5053.0,5053.0,0.0,,,,1.0,"{""1"": 10, ""2"": 37, ""3"": 34, ""4"": 10, ""5"": 38, ""6"": 52, ""7"": 13, ""8"": 0, ""9"": 33, ""10"": 53, ""11"": 37, ""12"": 38, ""13"": 28, ""14"": 45, ""15"": 0, ""16"": 21, ""17"": 45, ""18"": 56, ""19"": 42, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst0_run1.json
main,SICLSP,Code-Based,20,siclsp_T20_inst0,10,True,,True,5053.0,5053.0,5053.0,0.0,,,,0.0,"{""1"": 10.0, ""2"": 37.0, ""3"": 34.0, ""4"": 10.0, ""5"": 38.0, ""6"": 52.0, ""7"": 13.0, ""8"": -0.0, ""9"": 33.0, ""10"": 53.0, ""11"": 37.0, ""12"": 38.0, ""13"": 28.0, ""14"": 45.0, ""15"": -0.0, ""16"": 21.0, ""17"": 45.0, ""18"": 56.0, ""19"": 42.0, ""20"": -0.0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst0_run10.json
main,SICLSP,Code-Based,20,siclsp_T20_inst0,2,True,,True,5053.0,5053.0,5053.0,0.0,,,,1.0,"{""1"": 10, ""2"": 37, ""3"": 34, ""4"": 10, ""5"": 38, ""6"": 52, ""7"": 13, ""8"": 0, ""9"": 33, ""10"": 53, ""11"": 37, ""12"": 38, ""13"": 28, ""14"": 45, ""15"": 0, ""16"": 21, ""17"": 45, ""18"": 56, ""19"": 42, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst0_run2.json
main,SICLSP,Code-Based,20,siclsp_T20_inst0,3,True,,True,5053.0,5053.0,5053.0,0.0,,,,0.0,"{""1"": 10, ""2"": 37, ""3"": 34, ""4"": 10, ""5"": 38, ""6"": 52, ""7"": 13, ""8"": 0, ""9"": 33, ""10"": 53, ""11"": 37, ""12"": 38, ""13"": 28, ""14"": 45, ""15"": 0, ""16"": 21, ""17"": 45, ""18"": 56, ""19"": 42, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst0_run3.json
main,SICLSP,Code-Based,20,siclsp_T20_inst0,4,True,,True,5053.0,5053.0,5053.0,0.0,,,,1.0,"{""1"": 10, ""2"": 37, ""3"": 34, ""4"": 10, ""5"": 38, ""6"": 52, ""7"": 13, ""8"": 0, ""9"": 33, ""10"": 53, ""11"": 37, ""12"": 38, ""13"": 28, ""14"": 45, ""15"": 0, ""16"": 21, ""17"": 45, ""18"": 56, ""19"": 42, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst0_run4.json
main,SICLSP,Code-Based,20,siclsp_T20_inst0,5,True,,True,5053.0,5053.0,5053.0,0.0,,,,1.0,"{""1"": 10, ""2"": 37, ""3"": 34, ""4"": 10, ""5"": 38, ""6"": 52, ""7"": 13, ""8"": 0, ""9"": 33, ""10"": 53, ""11"": 37, ""12"": 38, ""13"": 28, ""14"": 45, ""15"": 0, ""16"": 21, ""17"": 45, ""18"": 56, ""19"": 42, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst0_run5.json
main,SICLSP,Code-Based,20,siclsp_T20_inst0,6,True,,True,5053.0,5053.0,5053.0,0.0,,,,1.0,"{""1"": 10, ""2"": 37, ""3"": 34, ""4"": 10, ""5"": 38, ""6"": 52, ""7"": 13, ""8"": 0, ""9"": 33, ""10"": 53, ""11"": 37, ""12"": 38, ""13"": 28, ""14"": 45, ""15"": 0, ""16"": 21, ""17"": 45, ""18"": 56, ""19"": 42, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst0_run6.json
main,SICLSP,Code-Based,20,siclsp_T20_inst0,7,True,,True,5053.0,5053.0,5053.0,0.0,,,,1.0,"{""1"": 10, ""2"": 37, ""3"": 34, ""4"": 10, ""5"": 38, ""6"": 52, ""7"": 13, ""8"": 0, ""9"": 33, ""10"": 53, ""11"": 37, ""12"": 38, ""13"": 28, ""14"": 45, ""15"": 0, ""16"": 21, ""17"": 45, ""18"": 56, ""19"": 42, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst0_run7.json
main,SICLSP,Code-Based,20,siclsp_T20_inst0,8,True,,True,5053.0,5053.0,5053.0,0.0,,,,0.0,"{""1"": 10, ""2"": 37, ""3"": 34, ""4"": 10, ""5"": 38, ""6"": 52, ""7"": 13, ""8"": 0, ""9"": 33, ""10"": 53, ""11"": 37, ""12"": 38, ""13"": 28, ""14"": 45, ""15"": 0, ""16"": 21, ""17"": 45, ""18"": 56, ""19"": 42, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst0_run8.json
main,SICLSP,Code-Based,20,siclsp_T20_inst0,9,True,,True,5053.0,5053.0,5053.0,0.0,,,,1.0,"{""1"": 10, ""2"": 37, ""3"": 34, ""4"": 10, ""5"": 38, ""6"": 52, ""7"": 13, ""8"": 0, ""9"": 33, ""10"": 53, ""11"": 37, ""12"": 38, ""13"": 28, ""14"": 45, ""15"": 0, ""16"": 21, ""17"": 45, ""18"": 56, ""19"": 42, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst0_run9.json
main,SICLSP,Code-Based,20,siclsp_T20_inst1,1,True,,True,5713.0,5713.0,5713.0,0.0,,,,1.0,"{""1"": 13, ""2"": 20, ""3"": 44, ""4"": 79, ""5"": 0, ""6"": 52, ""7"": 53, ""8"": 43, ""9"": 28, ""10"": 23, ""11"": 33, ""12"": 30, ""13"": 40, ""14"": 55, ""15"": 65, ""16"": 37, ""17"": 38, ""18"": 69, ""19"": 0, ""20"": 34}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst1_run1.json
main,SICLSP,Code-Based,20,siclsp_T20_inst1,10,True,,True,5713.0,5713.0,5713.0,0.0,,,,0.0,"{""1"": 13, ""2"": 20, ""3"": 44, ""4"": 79, ""5"": 0, ""6"": 52, ""7"": 53, ""8"": 43, ""9"": 28, ""10"": 23, ""11"": 33, ""12"": 30, ""13"": 40, ""14"": 55, ""15"": 65, ""16"": 37, ""17"": 38, ""18"": 69, ""19"": 0, ""20"": 34}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst1_run10.json
main,SICLSP,Code-Based,20,siclsp_T20_inst1,2,True,,True,5713.0,5713.0,5713.0,0.0,,,,1.0,"{""1"": 13, ""2"": 20, ""3"": 44, ""4"": 79, ""5"": 0, ""6"": 52, ""7"": 53, ""8"": 43, ""9"": 28, ""10"": 23, ""11"": 33, ""12"": 30, ""13"": 40, ""14"": 55, ""15"": 65, ""16"": 37, ""17"": 38, ""18"": 69, ""19"": 0, ""20"": 34}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst1_run2.json
main,SICLSP,Code-Based,20,siclsp_T20_inst1,3,True,,True,5713.0,5713.0,5713.0,0.0,,,,0.0,"{""1"": 13, ""2"": 20, ""3"": 44, ""4"": 79, ""5"": 0, ""6"": 52, ""7"": 53, ""8"": 43, ""9"": 28, ""10"": 23, ""11"": 33, ""12"": 30, ""13"": 40, ""14"": 55, ""15"": 65, ""16"": 37, ""17"": 38, ""18"": 69, ""19"": 0, ""20"": 34}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst1_run3.json
main,SICLSP,Code-Based,20,siclsp_T20_inst1,4,True,,True,5713.0,5713.0,5713.0,0.0,,,,0.0,"{""1"": 13, ""2"": 20, ""3"": 44, ""4"": 79, ""5"": 0, ""6"": 52, ""7"": 53, ""8"": 43, ""9"": 28, ""10"": 23, ""11"": 33, ""12"": 30, ""13"": 40, ""14"": 55, ""15"": 65, ""16"": 37, ""17"": 38, ""18"": 69, ""19"": 0, ""20"": 34}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst1_run4.json
main,SICLSP,Code-Based,20,siclsp_T20_inst1,5,True,,True,5713.0,5713.0,5713.0,0.0,,,,0.0,"{""1"": 13, ""2"": 20, ""3"": 44, ""4"": 79, ""5"": 0, ""6"": 52, ""7"": 53, ""8"": 43, ""9"": 28, ""10"": 23, ""11"": 33, ""12"": 30, ""13"": 40, ""14"": 55, ""15"": 65, ""16"": 37, ""17"": 38, ""18"": 69, ""19"": 0, ""20"": 34}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst1_run5.json
main,SICLSP,Code-Based,20,siclsp_T20_inst1,6,True,,True,5713.0,5713.0,5713.0,0.0,,,,0.0,"{""1"": 13, ""2"": 20, ""3"": 44, ""4"": 79, ""5"": 0, ""6"": 52, ""7"": 53, ""8"": 43, ""9"": 28, ""10"": 23, ""11"": 33, ""12"": 30, ""13"": 40, ""14"": 55, ""15"": 65, ""16"": 37, ""17"": 38, ""18"": 69, ""19"": 0, ""20"": 34}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst1_run6.json
main,SICLSP,Code-Based,20,siclsp_T20_inst1,7,True,,True,5713.0,5713.0,5713.0,0.0,,,,0.0,"{""1"": 13, ""2"": 20, ""3"": 44, ""4"": 79, ""5"": 0, ""6"": 52, ""7"": 53, ""8"": 43, ""9"": 28, ""10"": 23, ""11"": 33, ""12"": 30, ""13"": 40, ""14"": 55, ""15"": 65, ""16"": 37, ""17"": 38, ""18"": 69, ""19"": 0, ""20"": 34}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst1_run7.json
main,SICLSP,Code-Based,20,siclsp_T20_inst1,8,True,,True,5713.0,5713.0,5713.0,0.0,,,,0.0,"{""1"": 13, ""2"": 20, ""3"": 44, ""4"": 79, ""5"": 0, ""6"": 52, ""7"": 53, ""8"": 43, ""9"": 28, ""10"": 23, ""11"": 33, ""12"": 30, ""13"": 40, ""14"": 55, ""15"": 65, ""16"": 37, ""17"": 38, ""18"": 69, ""19"": 0, ""20"": 34}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst1_run8.json
main,SICLSP,Code-Based,20,siclsp_T20_inst1,9,True,,True,5713.0,5713.0,5713.0,0.0,,,,0.0,"{""1"": 13.0, ""2"": 20.0, ""3"": 44.0, ""4"": 79.0, ""5"": 0.0, ""6"": 52.0, ""7"": 53.0, ""8"": 43.0, ""9"": 28.0, ""10"": 23.0, ""11"": 33.0, ""12"": 30.0, ""13"": 40.0, ""14"": 55.0, ""15"": 65.0, ""16"": 37.0, ""17"": 38.0, ""18"": 69.0, ""19"": 0.0, ""20"": 34.0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst1_run9.json
main,SICLSP,Code-Based,20,siclsp_T20_inst2,1,True,,True,5135.0,5135.0,5135.0,0.0,,,,0.0,"{""1"": 17, ""2"": 21, ""3"": 29, ""4"": 37, ""5"": 28, ""6"": 26, ""7"": 42, ""8"": 58, ""9"": 0, ""10"": 37, ""11"": 27, ""12"": 42, ""13"": 45, ""14"": 32, ""15"": 0, ""16"": 0, ""17"": 20, ""18"": 47, ""19"": 39, ""20"": 27}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst2_run1.json
main,SICLSP,Code-Based,20,siclsp_T20_inst2,10,True,,True,5135.0,5135.0,5135.0,0.0,,,,0.0,"{""1"": 17, ""2"": 21, ""3"": 29, ""4"": 37, ""5"": 28, ""6"": 26, ""7"": 42, ""8"": 58, ""9"": 0, ""10"": 37, ""11"": 27, ""12"": 42, ""13"": 45, ""14"": 32, ""15"": 0, ""16"": 0, ""17"": 20, ""18"": 47, ""19"": 39, ""20"": 27}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst2_run10.json
main,SICLSP,Code-Based,20,siclsp_T20_inst2,2,True,,True,5135.0,5135.0,5135.0,0.0,,,,1.0,"{""1"": 17, ""2"": 21, ""3"": 29, ""4"": 37, ""5"": 28, ""6"": 26, ""7"": 42, ""8"": 58, ""9"": 0, ""10"": 37, ""11"": 27, ""12"": 42, ""13"": 45, ""14"": 32, ""15"": 0, ""16"": 0, ""17"": 20, ""18"": 47, ""19"": 39, ""20"": 27}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst2_run2.json
main,SICLSP,Code-Based,20,siclsp_T20_inst2,3,True,,True,5135.0,5135.0,5135.0,0.0,,,,1.0,"{""1"": 17, ""2"": 21, ""3"": 29, ""4"": 37, ""5"": 28, ""6"": 26, ""7"": 42, ""8"": 58, ""9"": 0, ""10"": 37, ""11"": 27, ""12"": 42, ""13"": 45, ""14"": 32, ""15"": 0, ""16"": 0, ""17"": 20, ""18"": 47, ""19"": 39, ""20"": 27}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst2_run3.json
main,SICLSP,Code-Based,20,siclsp_T20_inst2,4,True,,True,5135.0,5135.0,5135.0,0.0,,,,0.0,"{""1"": 17, ""2"": 21, ""3"": 29, ""4"": 37, ""5"": 28, ""6"": 26, ""7"": 42, ""8"": 58, ""9"": 0, ""10"": 37, ""11"": 27, ""12"": 42, ""13"": 45, ""14"": 32, ""15"": 0, ""16"": 0, ""17"": 20, ""18"": 47, ""19"": 39, ""20"": 27}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst2_run4.json
main,SICLSP,Code-Based,20,siclsp_T20_inst2,5,True,,True,5135.0,5135.0,5135.0,0.0,,,,1.0,"{""1"": 17, ""2"": 21, ""3"": 29, ""4"": 37, ""5"": 28, ""6"": 26, ""7"": 42, ""8"": 58, ""9"": 0, ""10"": 37, ""11"": 27, ""12"": 42, ""13"": 45, ""14"": 32, ""15"": 0, ""16"": 0, ""17"": 20, ""18"": 47, ""19"": 39, ""20"": 27}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst2_run5.json
main,SICLSP,Code-Based,20,siclsp_T20_inst2,6,True,,True,5135.0,5135.0,5135.0,0.0,,,,1.0,"{""1"": 17, ""2"": 21, ""3"": 29, ""4"": 37, ""5"": 28, ""6"": 26, ""7"": 42, ""8"": 58, ""9"": 0, ""10"": 37, ""11"": 27, ""12"": 42, ""13"": 45, ""14"": 32, ""15"": 0, ""16"": 0, ""17"": 20, ""18"": 47, ""19"": 39, ""20"": 27}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst2_run6.json
main,SICLSP,Code-Based,20,siclsp_T20_inst2,7,True,,True,5135.0,5135.0,5135.0,0.0,,,,1.0,"{""1"": 17, ""2"": 21, ""3"": 29, ""4"": 37, ""5"": 28, ""6"": 26, ""7"": 42, ""8"": 58, ""9"": 0, ""10"": 37, ""11"": 27, ""12"": 42, ""13"": 45, ""14"": 32, ""15"": 0, ""16"": 0, ""17"": 20, ""18"": 47, ""19"": 39, ""20"": 27}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst2_run7.json
main,SICLSP,Code-Based,20,siclsp_T20_inst2,8,True,,True,5135.0,5135.0,5135.0,0.0,,,,0.0,"{""1"": 17, ""2"": 21, ""3"": 29, ""4"": 37, ""5"": 28, ""6"": 26, ""7"": 42, ""8"": 58, ""9"": 0, ""10"": 37, ""11"": 27, ""12"": 42, ""13"": 45, ""14"": 32, ""15"": 0, ""16"": 0, ""17"": 20, ""18"": 47, ""19"": 39, ""20"": 27}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst2_run8.json
main,SICLSP,Code-Based,20,siclsp_T20_inst2,9,True,,True,5135.0,5135.0,5135.0,0.0,,,,1.0,"{""1"": 17, ""2"": 21, ""3"": 29, ""4"": 37, ""5"": 28, ""6"": 26, ""7"": 42, ""8"": 58, ""9"": 0, ""10"": 37, ""11"": 27, ""12"": 42, ""13"": 45, ""14"": 32, ""15"": 0, ""16"": 0, ""17"": 20, ""18"": 47, ""19"": 39, ""20"": 27}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst2_run9.json
main,SICLSP,Code-Based,20,siclsp_T20_inst3,1,True,,True,6105.0,6105.0,6105.0,0.0,,,,1.0,"{""1"": 13, ""2"": 20, ""3"": 59, ""4"": 25, ""5"": 40, ""6"": 57, ""7"": 0, ""8"": 26, ""9"": 22, ""10"": 22, ""11"": 22, ""12"": 36, ""13"": 38, ""14"": 0, ""15"": 41, ""16"": 23, ""17"": 41, ""18"": 43, ""19"": 68, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst3_run1.json
main,SICLSP,Code-Based,20,siclsp_T20_inst3,10,True,,True,6105.0,6105.0,6105.0,0.0,,,,1.0,"{""1"": 13, ""2"": 20, ""3"": 59, ""4"": 25, ""5"": 40, ""6"": 57, ""7"": 0, ""8"": 26, ""9"": 22, ""10"": 22, ""11"": 22, ""12"": 36, ""13"": 38, ""14"": 0, ""15"": 41, ""16"": 23, ""17"": 41, ""18"": 43, ""19"": 68, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst3_run10.json
main,SICLSP,Code-Based,20,siclsp_T20_inst3,2,True,,True,6105.0,6105.0,6105.0,0.0,,,,1.0,"{""1"": 13, ""2"": 20, ""3"": 59, ""4"": 25, ""5"": 40, ""6"": 57, ""7"": 0, ""8"": 26, ""9"": 22, ""10"": 22, ""11"": 22, ""12"": 36, ""13"": 38, ""14"": 0, ""15"": 41, ""16"": 23, ""17"": 41, ""18"": 43, ""19"": 68, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst3_run2.json
main,SICLSP,Code-Based,20,siclsp_T20_inst3,3,True,,True,6105.0,6105.0,6105.0,0.0,,,,1.0,"{""1"": 13, ""2"": 20, ""3"": 59, ""4"": 25, ""5"": 40, ""6"": 57, ""7"": 0, ""8"": 26, ""9"": 22, ""10"": 22, ""11"": 22, ""12"": 36, ""13"": 38, ""14"": 0, ""15"": 41, ""16"": 23, ""17"": 41, ""18"": 43, ""19"": 68, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst3_run3.json
main,SICLSP,Code-Based,20,siclsp_T20_inst3,4,True,,True,6105.0,6105.0,6105.0,0.0,,,,1.0,"{""1"": 13, ""2"": 20, ""3"": 59, ""4"": 25, ""5"": 40, ""6"": 57, ""7"": 0, ""8"": 26, ""9"": 22, ""10"": 22, ""11"": 22, ""12"": 36, ""13"": 38, ""14"": 0, ""15"": 41, ""16"": 23, ""17"": 41, ""18"": 43, ""19"": 68, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst3_run4.json
main,SICLSP,Code-Based,20,siclsp_T20_inst3,5,True,,True,6105.0,6105.0,6105.0,0.0,,,,1.0,"{""1"": 13, ""2"": 20, ""3"": 59, ""4"": 25, ""5"": 40, ""6"": 57, ""7"": 0, ""8"": 26, ""9"": 22, ""10"": 22, ""11"": 22, ""12"": 36, ""13"": 38, ""14"": 0, ""15"": 41, ""16"": 23, ""17"": 41, ""18"": 43, ""19"": 68, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst3_run5.json
main,SICLSP,Code-Based,20,siclsp_T20_inst3,6,True,,True,6105.0,6105.0,6105.0,0.0,,,,0.0,"{""1"": 13, ""2"": 20, ""3"": 59, ""4"": 25, ""5"": 40, ""6"": 57, ""7"": 0, ""8"": 26, ""9"": 22, ""10"": 22, ""11"": 22, ""12"": 36, ""13"": 38, ""14"": 0, ""15"": 41, ""16"": 23, ""17"": 41, ""18"": 43, ""19"": 68, ""20"": 0}",data/results/code_based_debug5_siclsp_final/siclsp/siclsp_T20_inst3_run6.json
